!version date: 2019/06/01 14:44:40
!description: Mapping of GO terms to Pfam entries. This mapping is generated from data supplied by InterPro for the InterPro2GO mapping.
!external resources: http://www.ebi.ac.uk/interpro, http://pfam.sanger.ac.uk/
!citation: Mitchell et al. (2015) Nucl. Acids Res. 43 :D213-D221
!contact:interhelp@ebi.ac.uk
!
Pfam:PF00001 7tm_1 > GO:G protein-coupled receptor signaling pathway ; GO:0007186
Pfam:PF04879 Molybdop_Fe4S4 > GO:oxidation-reduction process ; GO:0055114
Pfam:PF04881 Adeno_GP19K > GO:regulation of defense response to virus by virus ; GO:0050690
Pfam:PF04882 Peroxin-3 > GO:peroxisome organization ; GO:0007031
Pfam:PF04888 SseC > GO:pathogenesis ; GO:0009405
Pfam:PF04889 Cwf_Cwc_15 > GO:mRNA splicing, via spliceosome ; GO:0000398
Pfam:PF04891 NifQ > GO:nitrogen fixation ; GO:0009399
Pfam:PF04898 Glu_syn_central > GO:nitrogen compound metabolic process ; GO:0006807
Pfam:PF04898 Glu_syn_central > GO:oxidation-reduction process ; GO:0055114
Pfam:PF04901 RAMP > GO:intracellular protein transport ; GO:0006886
Pfam:PF04901 RAMP > GO:regulation of G protein-coupled receptor signaling pathway ; GO:0008277
Pfam:PF04902 Nab1 > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF04904 NCD1 > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF04905 NCD2 > GO:negative regulation of transcription, DNA-templated ; GO:0045892
Pfam:PF04911 ATP-synt_J > GO:ATP synthesis coupled proton transport ; GO:0015986
Pfam:PF04912 Dynamitin > GO:microtubule-based process ; GO:0007017
Pfam:PF04922 DIE2_ALG10 > GO:dolichol-linked oligosaccharide biosynthetic process ; GO:0006488
Pfam:PF04923 Ninjurin > GO:cell adhesion ; GO:0007155
Pfam:PF04923 Ninjurin > GO:tissue regeneration ; GO:0042246
Pfam:PF04926 PAP_RNA-bind > GO:RNA polyadenylation ; GO:0043631
Pfam:PF04928 PAP_central > GO:RNA polyadenylation ; GO:0043631
Pfam:PF04931 DNA_pol_phi > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF04934 Med6 > GO:regulation of transcription by RNA polymerase II ; GO:0006357
Pfam:PF04939 RRS1 > GO:ribosome biogenesis ; GO:0042254
Pfam:PF04941 LEF-8 > GO:transcription, DNA-templated ; GO:0006351
Pfam:PF04947 Pox_VLTF3 > GO:regulation of viral transcription ; GO:0046782
Pfam:PF04958 AstA > GO:arginine catabolic process ; GO:0006527
Pfam:PF04960 Glutaminase > GO:glutamine metabolic process ; GO:0006541
Pfam:PF04961 FTCD_C > GO:cellular metabolic process ; GO:0044237
Pfam:PF04963 Sigma54_CBD > GO:DNA-templated transcription, initiation ; GO:0006352
Pfam:PF04966 OprB > GO:carbohydrate transport ; GO:0008643
Pfam:PF04971 Phage_holin_2_1 > GO:cytolysis ; GO:0019835
Pfam:PF04973 NMN_transporter > GO:nicotinamide riboside transport ; GO:0034258
Pfam:PF04976 DmsC > GO:anaerobic electron transport chain ; GO:0019645
Pfam:PF04979 IPP-2 > GO:regulation of signal transduction ; GO:0009966
Pfam:PF04979 IPP-2 > GO:regulation of phosphoprotein phosphatase activity ; GO:0043666
Pfam:PF04983 RNA_pol_Rpb1_3 > GO:transcription, DNA-templated ; GO:0006351
Pfam:PF04986 Y2_Tnp > GO:transposition, DNA-mediated ; GO:0006313
Pfam:PF04987 PigN > GO:GPI anchor biosynthetic process ; GO:0006506
Pfam:PF04989 CmcI > GO:lipid biosynthetic process ; GO:0008610
Pfam:PF04990 RNA_pol_Rpb1_7 > GO:transcription, DNA-templated ; GO:0006351
Pfam:PF04992 RNA_pol_Rpb1_6 > GO:transcription, DNA-templated ; GO:0006351
Pfam:PF04995 CcmD > GO:heme transport ; GO:0015886
Pfam:PF04995 CcmD > GO:cytochrome complex assembly ; GO:0017004
Pfam:PF04996 AstB > GO:arginine metabolic process ; GO:0006525
Pfam:PF04997 RNA_pol_Rpb1_1 > GO:transcription, DNA-templated ; GO:0006351
Pfam:PF04998 RNA_pol_Rpb1_5 > GO:transcription, DNA-templated ; GO:0006351
Pfam:PF04999 FtsL > GO:cell division ; GO:0051301
Pfam:PF05000 RNA_pol_Rpb1_4 > GO:transcription, DNA-templated ; GO:0006351
Pfam:PF05001 RNA_pol_Rpb1_R > GO:transcription by RNA polymerase II ; GO:0006366
Pfam:PF05007 Mannosyl_trans > GO:GPI anchor biosynthetic process ; GO:0006506
Pfam:PF05008 V-SNARE > GO:intracellular protein transport ; GO:0006886
Pfam:PF05009 EBV-NA3 > GO:viral process ; GO:0016032
Pfam:PF05011 DBR1 > GO:mRNA processing ; GO:0006397
Pfam:PF05019 Coq4 > GO:ubiquinone biosynthetic process ; GO:0006744
Pfam:PF05023 Phytochelatin > GO:response to metal ion ; GO:0010038
Pfam:PF05023 Phytochelatin > GO:phytochelatin biosynthetic process ; GO:0046938
Pfam:PF05024 Gpi1 > GO:GPI anchor biosynthetic process ; GO:0006506
Pfam:PF05025 RbsD_FucU > GO:monosaccharide metabolic process ; GO:0005996
Pfam:PF05028 PARG_cat > GO:carbohydrate metabolic process ; GO:0005975
Pfam:PF05033 Pre-SET > GO:histone lysine methylation ; GO:0034968
Pfam:PF05035 DGOK > GO:D-galactonate catabolic process ; GO:0034194
Pfam:PF05039 Agouti > GO:hormone-mediated signaling pathway ; GO:0009755
Pfam:PF05046 Img2 > GO:translation ; GO:0006412
Pfam:PF05051 COX17 > GO:copper ion transport ; GO:0006825
Pfam:PF05052 MerE > GO:mercury ion transport ; GO:0015694
Pfam:PF05058 ActA > GO:pathogenesis ; GO:0009405
Pfam:PF05060 MGAT2 > GO:oligosaccharide biosynthetic process ; GO:0009312
Pfam:PF05066 HARE-HTH > GO:transcription, DNA-templated ; GO:0006351
Pfam:PF05066 HARE-HTH > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF05083 LST1 > GO:cell morphogenesis ; GO:0000902
Pfam:PF05083 LST1 > GO:immune response ; GO:0006955
Pfam:PF05088 Bac_GDH > GO:glutamate catabolic process to 2-oxoglutarate ; GO:0019551
Pfam:PF05090 VKG_Carbox > GO:peptidyl-glutamic acid carboxylation ; GO:0017187
Pfam:PF05093 CIAPIN1 > GO:iron-sulfur cluster assembly ; GO:0016226
Pfam:PF05094 LEF-9 > GO:viral transcription ; GO:0019083
Pfam:PF05096 Glu_cyclase_2 > GO:peptidyl-pyroglutamic acid biosynthetic process, using glutaminyl-peptide cyclotransferase ; GO:0017186
Pfam:PF05098 LEF-4 > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF05104 Rib_recp_KP_reg > GO:protein transport ; GO:0015031
Pfam:PF05109 Herpes_BLLF1 > GO:viral life cycle ; GO:0019058
Pfam:PF05111 Amelin > GO:odontogenesis of dentin-containing tooth ; GO:0042475
Pfam:PF05112 Baculo_p47 > GO:regulation of viral transcription ; GO:0046782
Pfam:PF05118 Asp_Arg_Hydrox > GO:peptidyl-amino acid modification ; GO:0018193
Pfam:PF05121 GvpK > GO:gas vesicle organization ; GO:0031412
Pfam:PF05130 FlgN > GO:bacterial-type flagellum assembly ; GO:0044780
Pfam:PF05132 RNA_pol_Rpc4 > GO:transcription by RNA polymerase III ; GO:0006383
Pfam:PF05136 Phage_portal_2 > GO:virion assembly ; GO:0019068
Pfam:PF05138 PaaA_PaaC > GO:phenylacetate catabolic process ; GO:0010124
Pfam:PF05139 Erythro_esteras > GO:response to antibiotic ; GO:0046677
Pfam:PF05144 Phage_CRI > GO:DNA replication ; GO:0006260
Pfam:PF05145 AbrB > GO:regulation of gene expression ; GO:0010468
Pfam:PF05151 PsbM > GO:photosynthesis ; GO:0015979
Pfam:PF05151 PsbM > GO:photosynthesis, light reaction ; GO:0019684
Pfam:PF05153 MIOX > GO:inositol catabolic process ; GO:0019310
Pfam:PF05153 MIOX > GO:oxidation-reduction process ; GO:0055114
Pfam:PF05155 Phage_X > GO:DNA replication ; GO:0006260
Pfam:PF05158 RNA_pol_Rpc34 > GO:transcription by RNA polymerase III ; GO:0006383
Pfam:PF05159 Capsule_synth > GO:polysaccharide biosynthetic process ; GO:0000271
Pfam:PF05159 Capsule_synth > GO:polysaccharide transport ; GO:0015774
Pfam:PF05160 DSS1_SEM1 > GO:mRNA export from nucleus ; GO:0006406
Pfam:PF05160 DSS1_SEM1 > GO:proteasome assembly ; GO:0043248
Pfam:PF05162 Ribosomal_L41 > GO:translation ; GO:0006412
Pfam:PF05165 GCH_III > GO:biosynthetic process ; GO:0009058
Pfam:PF05171 HemS > GO:iron ion transport ; GO:0006826
Pfam:PF05173 DapB_C > GO:lysine biosynthetic process via diaminopimelate ; GO:0009089
Pfam:PF05173 DapB_C > GO:oxidation-reduction process ; GO:0055114
Pfam:PF05184 SapB_1 > GO:lipid metabolic process ; GO:0006629
Pfam:PF05188 MutS_II > GO:mismatch repair ; GO:0006298
Pfam:PF05190 MutS_IV > GO:mismatch repair ; GO:0006298
Pfam:PF05192 MutS_III > GO:mismatch repair ; GO:0006298
Pfam:PF05194 UreE_C > GO:urea metabolic process ; GO:0019627
Pfam:PF05194 UreE_C > GO:protein-containing complex assembly ; GO:0065003
Pfam:PF05197 TRIC > GO:monovalent inorganic cation transport ; GO:0015672
Pfam:PF05198 IF3_N > GO:translational initiation ; GO:0006413
Pfam:PF05199 GMC_oxred_C > GO:oxidation-reduction process ; GO:0055114
Pfam:PF05201 GlutR_N > GO:tetrapyrrole biosynthetic process ; GO:0033014
Pfam:PF05201 GlutR_N > GO:oxidation-reduction process ; GO:0055114
Pfam:PF05203 Hom_end_hint > GO:protein splicing ; GO:0030908
Pfam:PF05204 Hom_end > GO:protein splicing ; GO:0030908
Pfam:PF05206 TRM13 > GO:tRNA processing ; GO:0008033
Pfam:PF05209 MinC_N > GO:regulation of cell division ; GO:0051302
Pfam:PF05210 Sprouty > GO:multicellular organism development ; GO:0007275
Pfam:PF05210 Sprouty > GO:regulation of signal transduction ; GO:0009966
Pfam:PF05223 MecA_N > GO:response to antibiotic ; GO:0046677
Pfam:PF05234 UAF_Rrn10 > GO:transcription by RNA polymerase I ; GO:0006360
Pfam:PF05236 TAF4 > GO:DNA-templated transcription, initiation ; GO:0006352
Pfam:PF05238 CENP-N > GO:chromosome segregation ; GO:0007059
Pfam:PF05238 CENP-N > GO:kinetochore assembly ; GO:0051382
Pfam:PF05241 EBP > GO:sterol metabolic process ; GO:0016125
Pfam:PF05247 FlhD > GO:bacterial-type flagellum assembly ; GO:0044780
Pfam:PF05247 FlhD > GO:positive regulation of transcription, DNA-templated ; GO:0045893
Pfam:PF05251 Ost5 > GO:protein N-linked glycosylation ; GO:0006487
Pfam:PF05261 Tra_M > GO:conjugation ; GO:0000746
Pfam:PF05269 Phage_CII > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF05270 AbfB > GO:L-arabinose metabolic process ; GO:0046373
Pfam:PF05271 Tobravirus_2B > GO:transmission of virus ; GO:0019089
Pfam:PF05273 Pox_RNA_Pol_22 > GO:viral transcription ; GO:0019083
Pfam:PF05275 CopB > GO:cellular copper ion homeostasis ; GO:0006878
Pfam:PF05276 SH3BP5 > GO:intracellular signal transduction ; GO:0035556
Pfam:PF05280 FlhC > GO:positive regulation of transcription, DNA-templated ; GO:0045893
Pfam:PF05280 FlhC > GO:regulation of bacterial-type flagellum assembly ; GO:1902208
Pfam:PF05281 Secretogranin_V > GO:neuropeptide signaling pathway ; GO:0007218
Pfam:PF05292 MCD > GO:fatty acid biosynthetic process ; GO:0006633
Pfam:PF05294 Toxin_5 > GO:pathogenesis ; GO:0009405
Pfam:PF05296 TAS2R > GO:G protein-coupled receptor signaling pathway ; GO:0007186
Pfam:PF05296 TAS2R > GO:sensory perception of taste ; GO:0050909
Pfam:PF05297 Herpes_LMP1 > GO:transformation of host cell by virus ; GO:0019087
Pfam:PF05298 Bombinin > GO:defense response to bacterium ; GO:0042742
Pfam:PF05301 Acetyltransf_16 > GO:alpha-tubulin acetylation ; GO:0071929
Pfam:PF05309 TraE > GO:conjugation ; GO:0000746
Pfam:PF05316 VAR1 > GO:translation ; GO:0006412
Pfam:PF05318 Tombus_movement > GO:transmission of virus ; GO:0019089
Pfam:PF05320 Pox_RNA_Pol_19 > GO:transcription, DNA-templated ; GO:0006351
Pfam:PF05348 UMP1 > GO:proteasome assembly ; GO:0043248
Pfam:PF05349 GATA-N > GO:positive regulation of transcription, DNA-templated ; GO:0045893
Pfam:PF05353 Atracotoxin > GO:pathogenesis ; GO:0009405
Pfam:PF05354 Phage_attach > GO:virion assembly ; GO:0019068
Pfam:PF05355 Apo-CII > GO:lipid metabolic process ; GO:0006629
Pfam:PF05355 Apo-CII > GO:lipid transport ; GO:0006869
Pfam:PF05361 PP1_inhibitor > GO:regulation of phosphorylation ; GO:0042325
Pfam:PF05362 Lon_C > GO:proteolysis ; GO:0006508
Pfam:PF05363 Herpes_US12 > GO:evasion or tolerance of host defenses by virus ; GO:0019049
Pfam:PF05365 UCR_UQCRX_QCR9 > GO:mitochondrial electron transport, ubiquinol to cytochrome c ; GO:0006122
Pfam:PF05367 Phage_endo_I > GO:DNA integration ; GO:0015074
Pfam:PF05367 Phage_endo_I > GO:viral process ; GO:0016032
Pfam:PF05369 MtmB > GO:methylation ; GO:0032259
Pfam:PF05372 Delta_lysin > GO:hemolysis by symbiont of host erythrocytes ; GO:0019836
Pfam:PF05373 Pro_3_hydrox_C > GO:oxidation-reduction process ; GO:0055114
Pfam:PF05374 Mu-conotoxin > GO:pathogenesis ; GO:0009405
Pfam:PF05381 Peptidase_C21 > GO:viral process ; GO:0016032
Pfam:PF05384 DegS > GO:signal transduction ; GO:0007165
Pfam:PF05390 KRE9 > GO:(1->6)-beta-D-glucan biosynthetic process ; GO:0006078
Pfam:PF05390 KRE9 > GO:cell wall biogenesis ; GO:0042546
Pfam:PF05394 AvrB_AvrC > GO:pathogenesis ; GO:0009405
Pfam:PF05395 DARPP-32 > GO:signal transduction ; GO:0007165
Pfam:PF05396 Phage_T7_Capsid > GO:viral capsid assembly ; GO:0019069
Pfam:PF05397 Med15_fungi > GO:regulation of transcription by RNA polymerase II ; GO:0006357
Pfam:PF05398 PufQ > GO:photosynthesis ; GO:0015979
Pfam:PF05398 PufQ > GO:bacteriochlorophyll biosynthetic process ; GO:0030494
Pfam:PF05401 NodS > GO:oligosaccharide biosynthetic process ; GO:0009312
Pfam:PF05401 NodS > GO:nodulation ; GO:0009877
Pfam:PF05405 Mt_ATP-synt_B > GO:ATP synthesis coupled proton transport ; GO:0015986
Pfam:PF05408 Peptidase_C28 > GO:viral process ; GO:0016032
Pfam:PF05408 Peptidase_C28 > GO:viral protein processing ; GO:0019082
Pfam:PF05409 Peptidase_C30 > GO:viral protein processing ; GO:0019082
Pfam:PF05412 Peptidase_C33 > GO:viral process ; GO:0016032
Pfam:PF05412 Peptidase_C33 > GO:viral protein processing ; GO:0019082
Pfam:PF05413 Peptidase_C34 > GO:viral genome replication ; GO:0019079
Pfam:PF05416 Peptidase_C37 > GO:proteolysis ; GO:0006508
Pfam:PF05417 Peptidase_C41 > GO:viral protein processing ; GO:0019082
Pfam:PF05418 Apo-VLDL-II > GO:lipid metabolic process ; GO:0006629
Pfam:PF05420 BCSC_C > GO:cellulose biosynthetic process ; GO:0030244
Pfam:PF05424 Duffy_binding > GO:pathogenesis ; GO:0009405
Pfam:PF05430 Methyltransf_30 > GO:oxidation-reduction process ; GO:0055114
Pfam:PF05431 Toxin_10 > GO:pathogenesis ; GO:0009405
Pfam:PF05432 BSP_II > GO:ossification ; GO:0001503
Pfam:PF05432 BSP_II > GO:cell adhesion ; GO:0007155
Pfam:PF05435 Phi-29_GP3 > GO:DNA replication ; GO:0006260
Pfam:PF05435 Phi-29_GP3 > GO:DNA replication, synthesis of RNA primer ; GO:0006269
Pfam:PF05435 Phi-29_GP3 > GO:protein-DNA covalent cross-linking ; GO:0018142
Pfam:PF05436 MF_alpha_N > GO:mating ; GO:0007618
Pfam:PF05438 TRH > GO:hormone-mediated signaling pathway ; GO:0009755
Pfam:PF05440 MtrB > GO:methanogenesis ; GO:0015948
Pfam:PF05443 ROS_MUCR > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF05450 Nicastrin > GO:protein processing ; GO:0016485
Pfam:PF05453 Toxin_6 > GO:pathogenesis ; GO:0009405
Pfam:PF05454 DAG1 > GO:cytoskeletal anchoring at plasma membrane ; GO:0007016
Pfam:PF05456 eIF_4EBP > GO:negative regulation of translational initiation ; GO:0045947
Pfam:PF05459 Herpes_UL69 > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF05460 ORC6 > GO:DNA replication ; GO:0006260
Pfam:PF05461 ApoL > GO:lipid transport ; GO:0006869
Pfam:PF05461 ApoL > GO:lipoprotein metabolic process ; GO:0042157
Pfam:PF05464 Phi-29_GP4 > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF05465 Halo_GVPC > GO:gas vesicle organization ; GO:0031412
Pfam:PF05470 eIF-3c_N > GO:translational initiation ; GO:0006413
Pfam:PF05472 Ter > GO:DNA replication termination ; GO:0006274
Pfam:PF05474 Semenogelin > GO:coagulation ; GO:0050817
Pfam:PF05474 Semenogelin > GO:negative regulation of flagellated sperm motility ; GO:1901318
Pfam:PF05476 PET122 > GO:positive regulation of mitochondrial translation ; GO:0070131
Pfam:PF05479 PsaN > GO:photosynthesis ; GO:0015979
Pfam:PF05480 Staph_haemo > GO:pathogenesis ; GO:0009405
Pfam:PF05482 Serendipity_A > GO:cellularization ; GO:0007349
Pfam:PF05483 SCP-1 > GO:synaptonemal complex assembly ; GO:0007130
Pfam:PF05491 RuvB_C > GO:DNA repair ; GO:0006281
Pfam:PF05491 RuvB_C > GO:DNA recombination ; GO:0006310
Pfam:PF05496 RuvB_N > GO:DNA repair ; GO:0006281
Pfam:PF05496 RuvB_N > GO:DNA recombination ; GO:0006310
Pfam:PF05499 DMAP1 > GO:negative regulation of transcription, DNA-templated ; GO:0045892
Pfam:PF05504 Spore_GerAC > GO:spore germination ; GO:0009847
Pfam:PF05505 Ebola_NP > GO:viral RNA genome packaging ; GO:0019074
Pfam:PF05506 DUF756 > GO:lipid catabolic process ; GO:0016042
Pfam:PF05509 TraY > GO:conjugation ; GO:0000746
Pfam:PF05511 ATP-synt_F6 > GO:ATP synthesis coupled proton transport ; GO:0015986
Pfam:PF05513 TraA > GO:conjugation ; GO:0000746
Pfam:PF05524 PEP-utilisers_N > GO:phosphoenolpyruvate-dependent sugar phosphotransferase system ; GO:0009401
Pfam:PF05525 Branch_AA_trans > GO:branched-chain amino acid transport ; GO:0015803
Pfam:PF05527 DUF758 > GO:regulation of apoptotic process ; GO:0042981
Pfam:PF05543 Peptidase_C47 > GO:proteolysis ; GO:0006508
Pfam:PF05547 Peptidase_M6 > GO:proteolysis ; GO:0006508
Pfam:PF05550 Peptidase_C53 > GO:viral process ; GO:0016032
Pfam:PF05550 Peptidase_C53 > GO:viral protein processing ; GO:0019082
Pfam:PF05557 MAD > GO:mitotic spindle assembly checkpoint ; GO:0007094
Pfam:PF05563 SpvD > GO:pathogenesis ; GO:0009405
Pfam:PF05571 JAMP > GO:response to unfolded protein ; GO:0006986
Pfam:PF05577 Peptidase_S28 > GO:proteolysis ; GO:0006508
Pfam:PF05579 Peptidase_S32 > GO:viral process ; GO:0016032
Pfam:PF05579 Peptidase_S32 > GO:viral protein processing ; GO:0019082
Pfam:PF05615 THOC7 > GO:mRNA processing ; GO:0006397
Pfam:PF05625 PAXNEB > GO:tRNA wobble uridine modification ; GO:0002098
Pfam:PF05631 MFS_5 > GO:molybdate ion transport ; GO:0015689
Pfam:PF05645 RNA_pol_Rpc82 > GO:transcription, DNA-templated ; GO:0006351
Pfam:PF05648 PEX11 > GO:peroxisome fission ; GO:0016559
Pfam:PF05649 Peptidase_M13_N > GO:proteolysis ; GO:0006508
Pfam:PF05652 DcpS > GO:deadenylation-dependent decapping of nuclear-transcribed mRNA ; GO:0000290
Pfam:PF05653 Mg_trans_NIPA > GO:magnesium ion transport ; GO:0015693
Pfam:PF05658 YadA_head > GO:pathogenesis ; GO:0009405
Pfam:PF05662 YadA_stalk > GO:pathogenesis ; GO:0009405
Pfam:PF05669 Med31 > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF05672 MAP7 > GO:microtubule cytoskeleton organization ; GO:0000226
Pfam:PF05680 ATP-synt_E > GO:ATP synthesis coupled proton transport ; GO:0015986
Pfam:PF05693 Glycogen_syn > GO:glycogen biosynthetic process ; GO:0005978
Pfam:PF05697 Trigger_N > GO:protein folding ; GO:0006457
Pfam:PF05697 Trigger_N > GO:protein transport ; GO:0015031
Pfam:PF05698 Trigger_C > GO:protein folding ; GO:0006457
Pfam:PF05698 Trigger_C > GO:protein transport ; GO:0015031
Pfam:PF05700 BCAS2 > GO:mRNA processing ; GO:0006397
Pfam:PF05720 Dicty_CAD > GO:cell adhesion ; GO:0007155
Pfam:PF05732 RepL > GO:DNA replication ; GO:0006260
Pfam:PF05732 RepL > GO:plasmid maintenance ; GO:0006276
Pfam:PF05735 TSP_C > GO:cell adhesion ; GO:0007155
Pfam:PF05743 UEV > GO:cellular protein modification process ; GO:0006464
Pfam:PF05743 UEV > GO:protein transport ; GO:0015031
Pfam:PF05746 DALR_1 > GO:arginyl-tRNA aminoacylation ; GO:0006420
Pfam:PF05757 PsbQ > GO:photosynthesis ; GO:0015979
Pfam:PF05764 YL1 > GO:chromatin remodeling ; GO:0006338
Pfam:PF05764 YL1 > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF05764 YL1 > GO:histone exchange ; GO:0043486
Pfam:PF05777 Acp26Ab > GO:mating behavior ; GO:0007617
Pfam:PF05778 Apo-CIII > GO:lipid transport ; GO:0006869
Pfam:PF05778 Apo-CIII > GO:lipoprotein metabolic process ; GO:0042157
Pfam:PF05782 ECM1 > GO:signal transduction ; GO:0007165
Pfam:PF05784 Herpes_UL82_83 > GO:pathogenesis ; GO:0009405
Pfam:PF05786 Cnd2 > GO:mitotic chromosome condensation ; GO:0007076
Pfam:PF05788 Orbi_VP1 > GO:transcription, DNA-templated ; GO:0006351
Pfam:PF05790 C2-set > GO:cell adhesion ; GO:0007155
Pfam:PF05791 Bacillus_HBL > GO:pathogenesis ; GO:0009405
Pfam:PF05792 Candida_ALS > GO:cell adhesion ; GO:0007155
Pfam:PF05793 TFIIF_alpha > GO:transcription initiation from RNA polymerase II promoter ; GO:0006367
Pfam:PF05793 TFIIF_alpha > GO:positive regulation of transcription elongation from RNA polymerase II promoter ; GO:0032968
Pfam:PF05797 Rep_4 > GO:plasmid partitioning ; GO:0030541
Pfam:PF05800 GvpO > GO:gas vesicle organization ; GO:0031412
Pfam:PF05817 Ribophorin_II > GO:protein N-linked glycosylation ; GO:0006487
Pfam:PF05818 TraT > GO:regulation of conjugation ; GO:0046999
Pfam:PF05819 NolX > GO:nodulation ; GO:0009877
Pfam:PF05824 Pro-MCH > GO:chemical synaptic transmission ; GO:0007268
Pfam:PF05826 Phospholip_A2_2 > GO:phospholipid metabolic process ; GO:0006644
Pfam:PF05826 Phospholip_A2_2 > GO:arachidonic acid secretion ; GO:0050482
Pfam:PF05830 NodZ > GO:oligosaccharide biosynthetic process ; GO:0009312
Pfam:PF05830 NodZ > GO:nodulation ; GO:0009877
Pfam:PF05835 Synaphin > GO:neurotransmitter transport ; GO:0006836
Pfam:PF05836 Chorion_S16 > GO:multicellular organism development ; GO:0007275
Pfam:PF05837 CENP-H > GO:kinetochore assembly ; GO:0051382
Pfam:PF05840 Phage_GPA > GO:DNA replication ; GO:0006260
Pfam:PF05841 Apc15p > GO:regulation of mitotic metaphase/anaphase transition ; GO:0030071
Pfam:PF05841 Apc15p > GO:anaphase-promoting complex-dependent catabolic process ; GO:0031145
Pfam:PF05842 Euplotes_phero > GO:cell communication ; GO:0007154
Pfam:PF05843 Suf > GO:mRNA processing ; GO:0006397
Pfam:PF05845 PhnH > GO:organic phosphonate metabolic process ; GO:0019634
Pfam:PF05847 Baculo_LEF-3 > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF05851 Lentivirus_VIF > GO:viral life cycle ; GO:0019058
Pfam:PF05853 BKACE > GO:L-lysine catabolic process to acetate ; GO:0019475
Pfam:PF05854 MC1 > GO:DNA protection ; GO:0042262
Pfam:PF05856 ARPC4 > GO:actin filament polymerization ; GO:0030041
Pfam:PF05856 ARPC4 > GO:Arp2/3 complex-mediated actin nucleation ; GO:0034314
Pfam:PF05859 Mis12 > GO:mitotic cell cycle ; GO:0000278
Pfam:PF05861 PhnI > GO:organic phosphonate metabolic process ; GO:0019634
Pfam:PF05864 Chordopox_RPO7 > GO:transcription, DNA-templated ; GO:0006351
Pfam:PF05866 RusA > GO:DNA repair ; GO:0006281
Pfam:PF05866 RusA > GO:DNA recombination ; GO:0006310
Pfam:PF05869 Dam > GO:DNA methylation on adenine ; GO:0032775
Pfam:PF05871 ESCRT-II > GO:multivesicular body sorting pathway ; GO:0071985
Pfam:PF05873 Mt_ATP-synt_D > GO:ATP synthesis coupled proton transport ; GO:0015986
Pfam:PF05874 PBAN > GO:neuropeptide signaling pathway ; GO:0007218
Pfam:PF05874 PBAN > GO:pheromone biosynthetic process ; GO:0042811
Pfam:PF05875 Ceramidase > GO:ceramide metabolic process ; GO:0006672
Pfam:PF05881 CNPase > GO:cyclic nucleotide catabolic process ; GO:0009214
Pfam:PF05891 Methyltransf_PK > GO:N-terminal protein amino acid methylation ; GO:0006480
Pfam:PF05893 LuxC > GO:bioluminescence ; GO:0008218
Pfam:PF05893 LuxC > GO:oxidation-reduction process ; GO:0055114
Pfam:PF05896 NQRA > GO:sodium ion transport ; GO:0006814
Pfam:PF05896 NQRA > GO:oxidation-reduction process ; GO:0055114
Pfam:PF05920 Homeobox_KN > GO:regulation of transcription, DNA-templated ; GO:0006355
Pfam:PF05923 APC_r > GO:Wnt signaling pathway ; GO:0016055
Pfam:PF05924 SAMP > GO:Wnt signaling pathway ; GO:0016055
Pfam:PF05925 IpgD > GO:pathogenesis ; GO:0009405
Pfam:PF05926 Phage_GPL > GO:viral capsid assembly ; GO:0019069
Pfam:PF05927 Penaeidin > GO:defense response to other organism ; GO:0098542
Pfam:PF05929 Phage_GPO > GO:viral capsid assembly ; GO:0019069
Pfam:PF05932 CesT > GO:regulation of protein secretion ; GO:0050708
Pfam:PF05933 Fun_ATP-synt_8 > GO:ATP synthesis coupled proton transport ; GO:0015986
Pfam:PF05937 EB1_binding > GO:Wnt signaling pathway ; GO:0016055
Pfam:PF05944 Phage_term_smal > GO:viral capsid assembly ; GO:0019069
Pfam:PF05946 TcpA > GO:pathogenesis ; GO:0009405
Pfam:PF05955 Herpes_gp2 > GO:viral process ; GO:0016032
Pfam:PF05956 APC_basic > GO:Wnt signaling pathway ; GO:0016055
Pfam:PF05958 tRNA_U5-meth_tr > GO:RNA processing ; GO:0006396
Pfam:PF05969 PSII_Ycf12 > GO:photosynthesis ; GO:0015979
Pfam:PF05970 PIF1 > GO:telomere maintenance ; GO:0000723
Pfam:PF05970 PIF1 > GO:DNA repair ; GO:0006281
Pfam:PF05972 APC_15aa > GO:Wnt signaling pathway ; GO:0016055
Pfam:PF05983 Med7 > GO:regulation of transcription by RNA polymerase II ; GO:0006357
Pfam:PF05985 EutC > GO:cellular amino acid metabolic process ; GO:0006520
Pfam:PF05992 SbmA_BacA > GO:peptide transport ; GO:0015833
Pfam:PF05993 Reovirus_M2 > GO:pathogenesis ; GO:0009405
Pfam:PF05993 Reovirus_M2 > GO:viral entry into host cell ; GO:0046718
